916	531	0.5982849597930908
916	530	0.47335878014564514
916	537	0.5197024941444397
916	546	0.5154879093170166
916	541	0.5110898017883301
916	549	0.5056985020637512
916	550	0.5579030513763428
916	511	0.6051134467124939
916	512	0.5448371767997742
916	523	0.5825232863426208
916	528	0.6178014278411865
916	527	0.5290082693099976
916	498	0.5580018758773804
916	476	0.5150003433227539
916	474	0.6179293990135193
916	475	0.5637211203575134
916	483	0.6425814628601074
916	484	0.6284027099609375
916	480	0.6225689053535461
939	266	0.4106653332710266
939	275	0.5833890438079834
939	274	0.5648369789123535
939	280	0.5438713431358337
939	255	0.5136371850967407
939	254	0.4163065552711487
939	252	0.5737478137016296
939	257	0.5468285083770752
939	258	0.573707640171051
939	222	0.5451961755752563
939	220	0.5090809464454651
939	237	0.6062921285629272
910	684	0.5759628415107727
910	628	0.5520627498626709
916	697	0.5448314547538757
916	678	0.49086666107177734
916	679	0.4857155382633209
916	674	0.44397005438804626
916	685	0.5504565238952637
916	684	0.5878484845161438
916	693	0.5307325124740601
916	655	0.6382689476013184
916	652	0.5694006681442261
916	650	0.5345308184623718
913	690	0.5685466527938843
916	631	0.5222938656806946
916	636	0.511379599571228
916	642	0.4850580096244812
916	640	0.5284730792045593
929	435	0.6100928783416748
929	433	0.6176902055740356
916	597	0.5664556622505188
929	419	0.664036214351654
939	326	0.49508237838745117
916	732	0.527787446975708
916	739	0.5247210264205933
916	737	0.5376040935516357
916	735	0.5455966591835022
916	741	0.5075448155403137
916	746	0.5392153859138489
916	710	0.5071340799331665
916	715	0.5521467328071594
916	713	0.5241085290908813
916	720	0.41772085428237915
916	721	0.5162521600723267
916	727	0.5531041026115417
916	708	0.5276498794555664
916	709	0.5390658974647522
916	704	0.5382572412490845
916	702	0.5173498392105103
916	781	0.4882236421108246
916	792	0.5442230701446533
916	790	0.5183728933334351
916	755	0.42281925678253174
916	756	0.5149036645889282
916	767	0.3877498209476471
916	764	0.487437903881073
916	763	0.513742208480835
939	424	0.3372285068035126
939	405	0.5217136740684509
939	409	0.4337187111377716
939	411	0.43636444211006165
939	476	0.4726020097732544
939	471	0.5046717524528503
916	866	0.5323042273521423
916	863	0.5228453874588013
916	831	0.4516107141971588
916	820	0.4712103605270386
916	825	0.5313381552696228
916	824	0.529849112033844
916	806	0.5175923109054565
939	546	0.4481985867023468
939	508	0.49511247873306274
939	597	0.4542157053947449
939	591	0.5377875566482544
916	971	0.4702646732330322
916	978	0.3805372714996338
916	959	0.5123155117034912
916	960	0.5222474336624146
916	961	0.5387266278266907
916	931	0.41614195704460144
916	930	0.4996064305305481
916	939	0.5416939854621887
916	943	0.5379422307014465
916	948	0.4719272553920746
916	944	0.4935230314731598
939	717	0.43772679567337036
939	680	0.3776950240135193
916	106	0.543967604637146
916	101	0.5385758876800537
916	109	0.5843995809555054
916	216	0.5656459927558899
916	215	0.5365449786186218
916	137	0.5418124794960022
916	135	0.7049025297164917
916	134	0.5583418607711792
913	173	0.7835378646850586
916	143	0.5629013180732727
916	148	0.5201736092567444
916	147	0.5622062087059021
916	144	0.5692779421806335
913	184	0.642326295375824
913	181	0.7887425422668457
916	153	0.5575711727142334
916	154	0.5483195185661316
916	151	0.6348198056221008
916	150	0.5726385712623596
916	117	0.5881268382072449
913	156	0.7675759792327881
916	123	0.40034085512161255
913	164	0.6538015604019165
910	332	0.44042640924453735
913	302	0.7256274223327637
910	307	0.4622724652290344
913	357	0.7068565487861633
913	318	0.7045828700065613
910	357	0.5648040175437927
916	298	0.5252044200897217
923	181	0.8129661679267883
916	276	0.5974441170692444
923	151	0.6334516406059265
916	286	0.6006523966789246
916	295	0.557597815990448
916	256	0.504840075969696
916	257	0.597075343132019
916	268	0.5824355483055115
923	148	0.483943909406662
916	273	0.5518966913223267
916	271	0.5637980699539185
916	236	0.5100935101509094
923	117	0.6328875422477722
788	498	0.703981876373291
788	492	0.5506396889686584
788	474	0.6306112408638
788	471	0.5981937050819397
788	470	0.5048857927322388
788	483	0.6572756171226501
788	482	0.5604161024093628
788	480	0.6304803490638733
788	448	0.5656358599662781
788	447	0.5623435378074646
788	445	0.5637625455856323
788	444	0.4651280641555786
788	451	0.5155910849571228
788	429	0.5947451591491699
788	427	0.5730507373809814
788	423	0.6155614852905273
788	432	0.5660569071769714
788	431	0.5255743861198425
788	436	0.5469973683357239
788	435	0.6404072642326355
788	433	0.5112265348434448
788	443	0.620758056640625
788	403	0.45367759466171265
788	402	0.5418738126754761
788	409	0.4841429591178894
788	503	0.5242008566856384
788	518	0.5311310291290283
788	597	0.5086673498153687
788	591	0.5283538103103638
788	568	0.5641360878944397
788	566	0.5927612781524658
788	570	0.46928131580352783
788	586	0.31764665246009827
788	549	0.5053737163543701
788	546	0.4992603361606598
788	553	0.49071815609931946
788	550	0.566656768321991
788	556	0.47136756777763367
788	554	0.5271698236465454
788	562	0.4422129690647125
825	121	0.58869469165802
819	248	0.7083467841148376
825	137	0.5585939288139343
825	106	0.4014546275138855
825	100	0.6466189026832581
825	116	0.4969747066497803
819	321	0.6160184144973755
503	134	0.8078858852386475
503	432	0.6756598353385925
503	435	0.6592329740524292
503	514	0.6629140377044678
503	526	0.6824524402618408
503	659	0.644227921962738
503	615	0.7825958132743835
563	153	0.4687493145465851
563	118	0.47524476051330566
577	140	0.423021525144577
579	100	0.7364621162414551
579	111	0.6334397196769714
577	102	0.4887043237686157
577	110	0.47232481837272644
579	238	0.6062349677085876
579	245	0.5399772524833679
577	265	0.46550559997558594
579	216	0.6420400142669678
579	228	0.6289980411529541
579	234	0.567855715751648
577	226	0.4490645229816437
577	229	0.3860912322998047
579	202	0.6332561373710632
579	204	0.6428751945495605
579	209	0.718463659286499
579	210	0.6359333395957947
579	211	0.6630074381828308
577	200	0.4604283571243286
577	217	0.47528746724128723
577	218	0.48597654700279236
579	183	0.5891355872154236
579	186	0.6612247824668884
579	194	0.7061321139335632
579	168	0.6859755516052246
579	169	0.6456298828125
579	173	0.7246111035346985
579	179	0.609834611415863
577	161	0.4596847593784332
579	153	0.6042820811271667
577	174	0.570783793926239
577	179	0.44574737548828125
577	317	0.5114062428474426
577	380	0.49655744433403015
577	393	0.45685243606567383
577	399	0.41402584314346313
577	365	0.47601163387298584
579	326	0.48789626359939575
579	327	0.5929809212684631
579	328	0.653240978717804
579	331	0.5242618918418884
579	333	0.5720115900039673
579	303	0.5542297959327698
